#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MICT00000336873.1	91	0.37842	10.0132446289	1	0.168842	noncoding
MICT00000336874.1	80	0.34225	5.33502197266	1	0.121139	noncoding
STRT01973828	116	0.33715	11.1806030273	-1	0.169189	noncoding
STRT01974601	68	0.42959	9.84271240234	1	0.126273	noncoding
STRT01958312	15	0.41046	9.49627685547	-1	0.0585732	noncoding
STRT01948240	7	0.4401	5.27496337891	1	0.00318787	noncoding
STRT01986688	47	0.42703	10.7940063477	1	0.0527388	noncoding
ENCT00000419503.1	98	0.34615	11.867980957	1	0.105163	noncoding
PBT00394155	102	0.26999	6.81817626953	1	0.143741	noncoding
ENCT00000419595.1	325	0.2663	8.56610107422	1	0.98899	coding
ENCT00000419596.1	114	0.43836	6.79229736328	-1	0.0631618	noncoding
ENCT00000407613.1	94	0.30049	9.56488037109	1	0.0799704	noncoding
STRT02108771	51	0.33006	10.5199584961	-1	0.175643	noncoding
STRT02078078	74	0.42076	10.903137207	1	0.15396	noncoding
STRT02078079	65	0.41412	9.38824462891	1	0.08202	noncoding
STRT02078080	52	0.39721	10.2560424805	1	0.0427564	noncoding
STRT02028382	74	0.38512	10.903137207	1	0.0953358	noncoding
STRT02051163	54	0.43784	11.305480957	-1	0.153462	noncoding
STRT02094612	48	0.34849	9.52117919922	1	0.0211341	noncoding
STRT02076272	70	0.36224	9.61993408203	-1	0.12463	noncoding
PBT00408907	73	0.28366	8.39971923828	1	0.0368958	noncoding
STRT02058863	49	0.28167	10.0325317383	1	0.0232456	noncoding
STRT02076538	9	0.42747	11.0003051758	1	0.00927646	noncoding
ENST00000607598.1	55	0.32458	7.86968994141	1	0.018921	noncoding
STRT02091421	28	0.39455	12.1305541992	1	0.0146277	noncoding
STRT02089954	48	0.40949	6.68377685547	-1	0.0245148	noncoding
STRT02084143	76	0.36589	9.49713134766	1	0.07776	noncoding
STRT02090624	23	0.41911	11.0687866211	1	0.0163768	noncoding
STRT02045546	23	0.45326	11.0687866211	1	0.0266991	noncoding
STRT02087958	26	0.34429	10.2890014648	1	0.0109381	noncoding
PBT00408916	82	0.34736	5.44952392578	1	0.132884	noncoding
STRT02035845	82	0.35877	5.44952392578	1	0.148157	noncoding
STRT02028420	82	0.37218	5.44952392578	1	0.170828	noncoding
STRT02054096	28	0.3718	9.51275634766	1	0.009904	noncoding
STRT02052093	5	0.27264	5.27276611328	1	0.00504835	noncoding
MICT00000338863.1	47	0.34002	10.5287475586	1	0.0244121	noncoding
STRT02095358	54	0.29869	11.3466186523	-1	0.171723	noncoding
PBT00408917	80	0.29275	8.86505126953	1	0.0478099	noncoding
STRT02032758	0	0.39031	0.0	-1	0.00283239	noncoding
PBT00408983	103	0.33267	8.73260498047	1	0.148318	noncoding
STRT02092842	58	0.38981	5.97894287109	1	0.0440691	noncoding
ENCT00000433032.1	52	0.39102	6.22967529297	1	0.0290282	noncoding
ENCT00000422596.1	97	0.33427	8.49029541016	1	0.121224	noncoding
STRT02038952	100	0.33729	9.23175048828	1	0.139872	noncoding
STRT02093383	77	0.31506	9.50494384766	1	0.0512373	noncoding
STRT02066859	81	0.3826	8.38470458984	1	0.106351	noncoding
STRT02052650	54	0.34244	8.52362060547	1	0.0212749	noncoding
STRT02087039	123	0.33411	9.83673095703	1	0.271518	noncoding
STRT02035389	61	0.36935	9.42694091797	-1	0.106635	noncoding
STRT02041684	74	0.38773	11.2571411133	-1	0.172926	noncoding
STRT02041691	43	0.32863	7.82464599609	1	0.0110933	noncoding
STRT02052252	34	0.34031	4.72235107422	-1	0.0197651	noncoding
STRT02041689	47	0.38179	5.33746337891	-1	0.0202215	noncoding
STRT02033675	129	0.33851	8.90777587891	1	0.362139	noncoding
STRT02062355	129	0.36239	8.90777587891	1	0.477895	noncoding
STRT02041692	37	0.38995	10.1559448242	1	0.0200295	noncoding
STRT02044242	28	0.43119	9.52081298828	1	0.0158	noncoding
STRT02074127	42	0.42431	7.82464599609	-1	0.0309856	noncoding
STRT02044241	43	0.36269	7.82464599609	1	0.0127434	noncoding
STRT02078724	31	0.45732	4.74981689453	1	0.02099	noncoding
ENCT00000422687.1	75	0.3421	8.80413818359	1	0.0545441	noncoding
STRT02077038	15	0.39107	10.9032592773	1	0.00913752	noncoding
STRT02031975	37	0.46384	6.05780029297	1	0.0186839	noncoding
PBT00407533	86	0.32617	10.1500854492	1	0.0792595	noncoding
STRT02104540	62	0.35351	7.60003662109	1	0.0307183	noncoding
STRT02110525	23	0.47758	10.8344116211	-1	0.0972791	noncoding
PBT00407779	115	0.34876	11.0899047852	1	0.221916	noncoding
STRT02113834	87	0.2921	11.3561401367	1	0.0633666	noncoding
PBT00407780	173	0.28203	9.43768310547	1	0.444349	noncoding
STRT02068172	53	0.37002	4.62103271484	1	0.0498638	noncoding
STRT02055021	197	0.32086	7.66363525391	1	0.921941	coding
STRT02063194	53	0.38344	4.62103271484	1	0.0576443	noncoding
STRT02065147	108	0.39734	5.91021728516	1	0.541026	coding
STRT02035928	67	0.42896	4.50396728516	1	0.219092	noncoding
STRT02056557	96	0.33595	9.26800537109	1	0.119418	noncoding
STRT02065410	197	0.32037	7.66363525391	1	0.920952	coding
STRT02061459	53	0.32732	4.62103271484	1	0.0382275	noncoding
STRT02059738	197	0.41631	7.66363525391	1	0.994329	coding
STRT02073506	59	0.39081	9.69439697266	1	0.0496844	noncoding
STRT02087839	95	0.29583	12.3998413086	1	0.0547773	noncoding
PBT00409334	58	0.33364	9.24468994141	1	0.0274315	noncoding
PBT00409335	197	0.31054	7.66363525391	1	0.89908	coding
PBT00409336	158	0.32521	9.02996826172	1	0.584651	coding
STRT02066629	56	0.44415	9.46380615234	1	0.0802996	noncoding
PBT00407786	102	0.32661	6.56781005859	1	0.185672	noncoding
STRT02073616	68	0.37819	7.98052978516	1	0.0526723	noncoding
STRT02040721	130	0.42321	9.18060302734	1	0.769776	coding
STRT02065277	111	0.32439	8.61651611328	-1	0.14206	noncoding
STRT02086739	31	0.36973	10.2774047852	1	0.014112	noncoding
STRT02068281	87	0.38751	10.001159668	1	0.162659	noncoding
ENCT00000424416.1	100	0.27399	9.29669189453	1	0.0820835	noncoding
HBMT00001408259.1	77	0.30697	10.7643432617	1	0.0542823	noncoding
PBT00407967	93	0.30963	9.47454833984	1	0.0831511	noncoding
ENCT00000435388.1	10	0.33665	8.50006103516	1	0.00294094	noncoding
STRT02080066	76	0.29268	11.5405883789	1	0.0497506	noncoding
ENCT00000425625.1	95	0.28165	10.373840332	1	0.0752698	noncoding
PBT00409780	42	0.34644	12.0000610352	1	0.0207894	noncoding
STRT02037014	71	0.29599	5.77203369141	1	0.0582343	noncoding
PBT00409796	71	0.31027	5.77203369141	1	0.0560792	noncoding
PBT00409797	62	0.35221	8.55340576172	1	0.0327381	noncoding
STRT02082011	52	0.35719	7.83599853516	1	0.0193983	noncoding
STRT02105193	27	0.36831	4.51251220703	1	0.0104965	noncoding
STRT02047943	38	0.33623	8.29461669922	1	0.00970621	noncoding
STRT02106986	153	0.30664	9.03509521484	1	0.436629	noncoding
PBT00408246	48	0.40787	10.4292602539	1	0.0412354	noncoding
STRT02114097	55	0.34068	5.70904541016	1	0.0270742	noncoding
STRT02036552	69	0.35436	8.52203369141	1	0.0456209	noncoding
STRT02077246	10	0.45156	3.99884033203	1	0.0084454	noncoding
STRT02091797	13	0.43346	8.49847412109	1	0.00476169	noncoding
ENCT00000438361.1	61	0.32071	9.66278076172	1	0.0311746	noncoding
ENCT00000438362.1	61	0.34544	9.66278076172	1	0.03604	noncoding
PBT00408458	77	0.29374	5.01312255859	1	0.115537	noncoding
STRT02087210	5	0.35496	6.49139404297	1	6.8187e-06	noncoding
STRT02104063	25	0.36279	11.524597168	1	0.0131786	noncoding
STRT02100617	23	0.3788	6.69561767578	1	0.00444779	noncoding
PBT00408495	88	0.3277	9.05975341797	1	0.0810718	noncoding
PBT00408496	252	0.29297	9.69549560547	1	0.909976	coding
PBT00408497	177	0.37418	9.76666259766	1	0.901293	coding
PBT00408498	177	0.33553	9.76666259766	1	0.75317	coding
PBT00408501	104	0.29406	10.1603393555	1	0.100783	noncoding
STRT02097649	3	0.36041	8.50006103516	1	1.26329e-05	noncoding
ENCT00000428977.1	90	0.29088	9.06317138672	1	0.0657855	noncoding
STRT02067292	42	0.33248	4.44073486328	-1	0.0219146	noncoding
STRT02054772	30	0.34525	10.0442504883	1	0.0118202	noncoding
STRT02038462	32	0.33183	4.15606689453	1	0.0148539	noncoding
STRT02045026	71	0.33387	8.66070556641	1	0.0425148	noncoding
STRT02047191	68	0.34032	10.4463500977	1	0.049939	noncoding
STRT02047597	68	0.33804	10.4463500977	1	0.049124	noncoding
STRT02041538	68	0.3618	10.4463500977	1	0.0596379	noncoding
STRT02106689	32	0.35757	4.15606689453	1	0.0162094	noncoding
STRT02060175	12	0.39658	4.20709228516	1	0.00614953	noncoding
STRT02088002	32	0.38408	4.15606689453	1	0.0207301	noncoding
STRT02080609	29	0.29607	3.83880615234	1	0.0209325	noncoding
PBT00410278	67	0.31009	4.58123779297	1	0.0842139	noncoding
STRT02053863	67	0.35515	4.58123779297	1	0.0991768	noncoding
STRT02080129	67	0.38859	4.58123779297	1	0.142683	noncoding
STRT02106891	29	0.44314	7.97760009766	1	0.0112982	noncoding
STRT02091697	29	0.3683	7.97760009766	1	0.00655204	noncoding
STRT02093354	14	0.41026	11.0003051758	-1	0.120419	noncoding
PBT00408594	84	0.2727	10.3146362305	1	0.057865	noncoding
STRT02045458	173	0.2727	9.15911865234	1	0.427726	noncoding
STRT02064444	173	0.27435	9.15911865234	1	0.434856	noncoding
STRT02080482	173	0.27435	9.15911865234	1	0.434856	noncoding
STRT02105127	173	0.27435	9.15911865234	1	0.434856	noncoding
STRT02049149	38	0.38071	9.74945068359	1	0.0176382	noncoding
STRT02104949	89	0.29343	11.0510864258	1	0.0681156	noncoding
STRT02087941	38	0.40929	9.74945068359	1	0.0224215	noncoding
PBT00408642	81	0.28458	9.30230712891	1	0.0496566	noncoding
STRT02057619	37	0.46738	10.7365112305	1	0.0656786	noncoding
STRT02073316	77	0.39355	9.16680908203	1	0.107792	noncoding
STRT02070645	37	0.37425	10.7365112305	1	0.0202324	noncoding
STRT02069586	37	0.2895	10.7365112305	1	0.0198362	noncoding
STRT02027798	57	0.36862	4.38311767578	1	0.0716633	noncoding
STRT02027799	56	0.36862	4.38311767578	1	0.0675409	noncoding
STRT02067854	99	0.29343	8.86004638672	1	0.0886378	noncoding
STRT02054041	77	0.44018	4.77435302734	1	0.328992	noncoding
PBT00410279	136	0.28982	7.87872314453	1	0.305973	noncoding
FTMT23200006464.1	49	0.36322	9.50775146484	1	0.0240214	noncoding
PBT00408661	90	0.32889	9.09832763672	1	0.0884774	noncoding
STRT02087945	130	0.37134	8.66717529297	1	0.542469	coding
STRT02063379	33	0.4221	9.69097900391	1	0.0196203	noncoding
STRT02041289	34	0.36432	4.36907958984	1	0.0170599	noncoding
STRT02050609	48	0.32446	11.7892456055	-1	0.179147	noncoding
ENCT00000430261.1	66	0.35576	8.38641357422	1	0.0396986	noncoding
ENCT00000430663.1	45	0.36203	9.48675537109	1	0.0199293	noncoding
ENCT00000430883.1	63	0.31406	9.69158935547	1	0.0326221	noncoding
MICT00000352575.1	68	0.33465	10.3982543945	1	0.047784	noncoding
MICT00000352576.1	76	0.30623	10.0289916992	1	0.0499122	noncoding
STRT02035191	57	0.35876	7.57891845703	-1	0.0561685	noncoding
STRT02090494	105	0.35393	12.1762084961	1	0.117765	noncoding
ENCT00000431004.1	38	0.41697	8.93890380859	1	0.0191014	noncoding
STRT02078048	52	0.31937	9.51690673828	1	0.0218761	noncoding
FTMT23200008295.1	88	0.29443	11.5228881836	1	0.0636155	noncoding
MICT00000353593.1	143	0.3464	9.35467529297	1	0.532904	coding
STRT02089247	162	0.35051	9.23004150391	1	0.745135	coding
MICT00000354055.1	200	0.28207	9.48760986328	1	0.632279	coding
HBMT00001404602.1	203	0.28318	8.63702392578	1	0.755266	coding
HBMT00001404603.1	203	0.28318	8.63702392578	1	0.755266	coding
HBMT00001404604.1	203	0.27886	8.63702392578	1	0.735145	coding
HBMT00001418843.1	179	0.28989	6.42120361328	1	0.861184	coding
HBMT00001418846.1	179	0.27379	6.42120361328	1	0.836099	coding
ENCT00000441813.1	179	0.35303	6.42120361328	1	0.958485	coding
ENCT00000441824.1	179	0.35546	6.42120361328	1	0.960916	coding
STRT02095438	179	0.27124	6.42120361328	1	0.832998	coding
STRT02064620	179	0.27124	6.42120361328	1	0.832998	coding
STRT02087512	141	0.35431	12.1255493164	1	0.291998	noncoding
STRT02104510	141	0.29434	12.1255493164	1	0.132888	noncoding
MICT00000354429.1	155	0.27194	7.70111083984	1	0.443175	noncoding
ENCT00000441903.1	105	0.28503	9.03839111328	1	0.100016	noncoding
STRT02187803	31	0.3718	10.0896606445	1	0.0135354	noncoding
STRT02133549	63	0.38677	8.27655029297	-1	0.0594163	noncoding
STRT02187181	90	0.36672	8.55877685547	1	0.132614	noncoding
STRT02195063	39	0.37205	9.05694580078	1	0.0143754	noncoding
STRT02210306	93	0.26189	9.86004638672	1	0.0693531	noncoding
PBT00425465	72	0.2921	9.97174072266	1	0.042	noncoding
FTMT23400000430.1	32	0.30119	6.51568603516	1	0.00727807	noncoding
ENCT00000452900.1	63	0.30501	7.81451416016	1	0.0254028	noncoding
PBT00425578	59	0.32151	9.03106689453	1	0.0257992	noncoding
PBT00425590	399	0.40547	9.82440185547	-1	0.583495	coding
ENCT00000444909.1	105	0.28923	9.93255615234	1	0.100224	noncoding
STRT02154608	54	0.42531	9.29681396484	1	0.0536875	noncoding
STRT02163126	28	0.45956	8.36395263672	-1	0.0290146	noncoding
STRT02195096	47	0.4159	9.69329833984	1	0.0370663	noncoding
STRT02150325	58	0.44278	11.785949707	1	0.10219	noncoding
ENCT00000444919.1	95	0.28982	9.40777587891	1	0.0765107	noncoding
ENCT00000454561.1	36	0.33536	4.36895751953	1	0.0167051	noncoding
MICT00000357327.1	19	0.30696	8.40301513672	1	0.00469926	noncoding
MICT00000357325.1	121	0.31852	7.71807861328	1	0.265007	noncoding
MICT00000357326.1	121	0.33061	7.71807861328	1	0.301477	noncoding
ENCT00000445428.1	95	0.33284	6.51507568359	1	0.147185	noncoding
STRT02204188	23	0.32728	10.0606079102	1	0.00921047	noncoding
FTMT23500025511.1	80	0.35813	10.2217407227	1	0.0887522	noncoding
STRT02186938	59	0.37057	7.82513427734	-1	0.0553574	noncoding
ENST00000546150.1	122	0.32229	9.29241943359	1	0.236882	noncoding
STRT02183088	5	0.3362	9.50006103516	-1	0.122436	noncoding
STRT02173206	30	0.44711	10.8344116211	1	0.0324385	noncoding
PBT00425956	65	0.3287	8.39422607422	1	0.0310875	noncoding
STRT02154027	70	0.39411	10.6057739258	1	0.0915197	noncoding
STRT02147708	35	0.46714	12.3027954102	-1	0.167375	noncoding
STRT02129433	10	0.43396	7.99981689453	1	0.00338646	noncoding
STRT02144741	23	0.35765	5.58746337891	1	0.00489925	noncoding
PBT00424188	60	0.32124	9.20794677734	1	0.0276536	noncoding
STRT02178018	64	0.35591	6.11163330078	1	0.042995	noncoding
PBT00424189	47	0.3291	9.74652099609	1	0.0198464	noncoding
STRT02158219	69	0.3139	10.6029663086	1	0.0445589	noncoding
ENCT00000447966.1	43	0.31041	9.18402099609	1	0.0144044	noncoding
PBT00424349	70	0.31596	9.24176025391	1	0.0390539	noncoding
PBT00424350	102	0.28883	6.98016357422	1	0.132571	noncoding
FTMT23600006228.1	119	0.39393	9.01947021484	1	0.507746	coding
STRT02167363	99	0.35176	6.04913330078	1	0.243696	noncoding
STRT02197373	136	0.31766	9.47711181641	1	0.319998	noncoding
PBT00424426	89	0.28366	8.85845947266	1	0.061944	noncoding
PBT00424438	117	0.29637	11.7481079102	1	0.106281	noncoding
ENCT00000458572.1	88	0.27051	8.90765380859	1	0.0593258	noncoding
ENCT00000448596.1	53	0.38408	9.09893798828	1	0.0311038	noncoding
HBMT00001488982.1	73	0.33514	9.51287841797	1	0.0515953	noncoding
PBT00424489	76	0.31186	9.92364501953	1	0.050911	noncoding
PBT00424513	160	0.32066	11.4674682617	1	0.353726	noncoding
STRT02166982	152	0.33951	6.17230224609	1	0.823949	coding
STRT02138608	160	0.28695	8.76214599609	1	0.42517	noncoding
STRT02141723	29	0.43725	9.68426513672	1	0.019021	noncoding
STRT02144357	29	0.42969	9.68426513672	1	0.0173463	noncoding
STRT02194692	29	0.44355	9.68426513672	1	0.0206601	noncoding
STRT02161409	29	0.42798	9.68426513672	1	0.0170067	noncoding
PBT00424583	181	0.28584	6.92706298828	1	0.811245	coding
HBMT00001489599.1	192	0.29367	9.61187744141	1	0.632279	coding
ENCT00000459321.1	109	0.36359	8.93231201172	1	0.267005	noncoding
STRT02149183	57	0.36373	9.51446533203	1	0.034136	noncoding
STRT02174570	31	0.33738	8.88629150391	1	0.00836178	noncoding
STRT02204691	40	0.44641	5.26544189453	-1	0.0192502	noncoding
PBT00424642	104	0.32257	9.37689208984	1	0.135225	noncoding
STRT02148285	39	0.35996	5.27093505859	-1	0.0205575	noncoding
ENCT00000449618.1	75	0.37452	10.1184692383	-1	0.138518	noncoding
STRT02207794	214	0.35168	6.41778564453	1	0.99375	coding
PBT00426726	214	0.37218	6.41778564453	1	0.996631	coding
STRT02199151	51	0.27331	5.20721435547	1	0.0419693	noncoding
STRT02199157	80	0.38473	8.59613037109	-1	0.0790178	noncoding
PBT00424688	131	0.29072	8.74407958984	1	0.225938	noncoding
STRT02141942	65	0.43346	5.08599853516	-1	0.0286692	noncoding
STRT02150855	46	0.4453	7.96038818359	-1	0.032198	noncoding
STRT02143439	95	0.2831	8.82354736328	1	0.074319	noncoding
STRT02179225	95	0.3118	8.82354736328	1	0.0895054	noncoding
PBT00426853	95	0.29519	8.82354736328	1	0.0789271	noncoding
PBT00426854	81	0.29519	6.05523681641	1	0.0805786	noncoding
STRT02148509	39	0.33451	5.93463134766	1	0.0103746	noncoding
STRT02127221	35	0.37551	6.69610595703	1	0.00871087	noncoding
STRT02164964	62	0.43597	4.97210693359	-1	0.0279856	noncoding
STRT02197154	25	0.42851	4.86773681641	-1	0.0140248	noncoding
STRT02175476	28	0.40092	4.00164794922	1	0.0213626	noncoding
STRT02135411	18	0.45269	7.84625244141	1	0.00604984	noncoding
STRT02210106	52	0.38137	10.1875610352	1	0.0362925	noncoding
STRT02124922	58	0.36057	10.0801391602	1	0.0384821	noncoding
STRT02124924	52	0.43132	10.1875610352	1	0.0648385	noncoding
STRT02174584	52	0.43681	10.1875610352	1	0.070392	noncoding
STRT02159542	52	0.42527	10.1875610352	1	0.0594816	noncoding
STRT02127222	52	0.44908	10.1875610352	1	0.0856997	noncoding
STRT02134982	52	0.3896	10.1875610352	1	0.0391583	noncoding
PBT00426855	33	0.39526	10.4790649414	1	0.018774	noncoding
STRT02123916	21	0.41698	7.83685302734	1	0.0055002	noncoding
ENCT00000450101.1	51	0.34681	8.58843994141	1	0.0192915	noncoding
STRT02163728	10	0.349	5.27496337891	1	1.83686e-05	noncoding
STRT02150058	40	0.40658	12.003112793	1	0.0265982	noncoding
HBMT00001471924.1	81	0.34198	9.16607666016	1	0.0718819	noncoding
ENCT00000460967.1	114	0.27911	7.84136962891	1	0.151548	noncoding
STRT02129564	43	0.31123	10.5670776367	1	0.0207352	noncoding
STRT02157271	154	0.28875	6.41497802734	1	0.664218	coding
STRT02203902	57	0.31091	6.93988037109	1	0.0208247	noncoding
FTMT23400009116.1	36	0.38385	8.88568115234	1	0.0127919	noncoding
ENCT00000450673.1	111	0.27089	11.1410522461	1	0.0964784	noncoding
STRT02190651	138	0.3036	10.0116577148	1	0.261823	noncoding
STRT02174213	146	0.29527	8.37677001953	1	0.368035	noncoding
PBT00427086	146	0.30253	8.37677001953	1	0.398278	noncoding
PBT00422877	57	0.34452	10.0153198242	1	0.0327333	noncoding
FTMT23400009240.1	46	0.37199	11.2363891602	1	0.0290368	noncoding
STRT02183020	134	0.27591	5.80828857422	1	0.551549	coding
STRT02196523	77	0.33543	4.88311767578	1	0.123765	noncoding
STRT02190079	19	0.37279	9.62835693359	1	0.00687842	noncoding
FTMT23500008928.1	60	0.34788	8.96527099609	1	0.0309599	noncoding
FTMT23500004513.1	12	0.26837	6.50152587891	1	0.00517376	noncoding
STRT02192672	40	0.28135	11.567565918	1	0.0263795	noncoding
FTMT23300007859.1	40	0.4016	7.16607666016	-1	0.0267275	noncoding
STRT02154095	70	0.34569	9.68048095703	-1	0.140501	noncoding
STRT02142383	33	0.3042	11.8291625977	1	0.0191694	noncoding
STRT02202982	82	0.34695	11.5894165039	1	0.0747797	noncoding
STRT02176350	2	0.38818	5.27496337891	1	9.15513e-06	noncoding
STRT02176351	33	0.33297	11.8291625977	1	0.0168285	noncoding
STRT02121076	33	0.38596	11.8291625977	1	0.0182228	noncoding
PBT00427391	195	0.33645	10.6513061523	1	0.799329	coding
FTMT23600008860.1	74	0.37902	11.2714233398	1	0.0851544	noncoding
STRT02209691	334	0.28611	9.48358154297	1	0.990645	coding
MICT00000370040.1	334	0.28119	9.48358154297	1	0.987888	coding
MICT00000370044.1	334	0.28611	9.48358154297	1	0.990645	coding
STRT02162819	142	0.2674	7.61517333984	1	0.336116	noncoding
STRT02165300	142	0.27467	7.61517333984	1	0.346828	noncoding
STRT02163620	10	0.42314	6.68426513672	-1	0.0133912	noncoding
PBT00425390	150	0.32153	9.50213623047	1	0.458203	noncoding
STRT02249927	86	0.40435	4.62933349609	1	0.411172	noncoding
STRT02245495	82	0.28567	6.57489013672	1	0.0704784	noncoding
STRT02278073	85	0.36883	3.81524658203	1	0.4128	noncoding
STRT02272153	95	0.46108	5.87164306641	-1	0.0496528	noncoding
ENCT00000475192.1	58	0.30924	6.67926025391	1	0.0228044	noncoding
STRT02270055	35	0.37755	10.266418457	1	0.0173249	noncoding
STRT02273823	43	0.3335	12.3978881836	1	0.0187883	noncoding
STRT02290336	43	0.36628	12.3978881836	1	0.019092	noncoding
ENCT00000465257.1	55	0.28366	8.24798583984	1	0.0197526	noncoding
FTMT29200002903.1	143	0.36781	11.934387207	1	0.405898	noncoding
STRT02289282	108	0.30273	9.27716064453	-1	0.164165	noncoding
STRT02234994	197	0.347	11.004699707	-1	0.172687	noncoding
ENCT00000467369.1	39	0.36393	10.5669555664	1	0.0202102	noncoding
STRT02234054	43	0.33005	11.467956543	1	0.0228074	noncoding
STRT02289408	125	0.30466	10.0809936523	1	0.192563	noncoding
ENCT00000478079.1	168	0.27691	6.56341552734	1	0.746265	coding
FTMT29200003439.1	0	0.44483	0.0	-1	0.0398709	noncoding
FTMT29000003105.1	42	0.37303	5.76055908203	-1	0.0220037	noncoding
PBT00440370	88	0.32706	7.69061279297	1	0.0816677	noncoding
STRT02284050	122	0.33339	9.18878173828	-1	0.154152	noncoding
PBT00440402	100	0.3373	8.63470458984	1	0.140285	noncoding
ENCT00000478623.1	111	0.26677	9.07061767578	1	0.108435	noncoding
FTMT29200003601.1	112	0.34379	10.6539916992	1	0.207844	noncoding
MICT00000376638.1	73	0.40983	9.17755126953	1	0.109922	noncoding
